"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.106694328771538 3 20 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.398823529411765
0 0.04121030547536 2 15 "GO:0004713" "protein tyrosine kinase activity" 0.254807692307692
0 0.0776615223185529 2 97 "GO:0004721" "phosphoprotein phosphatase activity" 0.320666666666667
0 0.0196209079307122 5 52 "GO:0004722" "protein serine/threonine phosphatase activity" 0.159154929577465
0 0.0635536518511768 6 24 "GO:0004724" "magnesium-dependent protein serine/threonine phosphatase activity" 0.28955223880597
0 0.383901471683838 2 34 "GO:0004725;GO:0008138" "protein tyrosine phosphatase activity" 0.719364161849711
0 0.243964591544105 4 8 "GO:0004766" "spermidine synthase activity" 0.599248120300752
0 0.0108966173205991 2 10 "GO:0004806" "triglyceride lipase activity" 0.13
0 0.425339180925332 3 21 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.771388888888889
0 0.365260695301791 2 155 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.702662721893491
0 0.441852666344749 2 36 "GO:0004857" "enzyme inhibitor activity" 0.789041095890411
0 0.0618370545395436 2 7 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 0.29
0 0.384963381497882 3 13 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 0.716666666666667
0 0.073329334169959 2 19 "GO:0004888" "transmembrane signaling receptor activity" 0.307432432432432
0 0.424917033022613 4 24 "GO:0005048" "signal sequence binding" 0.772701949860724
0 0.126292933025338 2 12 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.436612021857924
0 0.578110852030586 3 33 "GO:0005096" "GTPase activator activity" 0.898571428571428
0 0.380590202067297 3 72 "GO:0005102" "signaling receptor binding" 0.717441860465116
0 0.0111180801326532 2 7 "GO:0005126" "cytokine receptor binding" 0.125
0 0.332522724782594 1 218 "GO:0005198" "structural molecule activity" 0.665230769230769
0 0.000269281767961069 3 183 "GO:0005216;GO:0015267;GO:0022836;GO:0022803;GO:0005261" "passive transmembrane transporter activity" 0
0 0.0858658269861278 2 15 "GO:0005217" "intracellular ligand-gated ion channel activity" 0.349367088607595
0 0.0519406258351662 3 11 "GO:0005222;GO:0005221;GO:0043855" "intracellular cAMP-activated cation channel activity" 0.273109243697479
0 0.207008326099832 3 18 "GO:0005227;GO:0022839" "ion gated channel activity" 0.543426294820717
0 0.0199199098406249 2 7 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.158333333333333
0 0.000229194324461595 4 46 "GO:0005245" "voltage-gated calcium channel activity" 0
0 0.0931652098676385 3 33 "GO:0005248;GO:0005272" "sodium channel activity" 0.358682634730539
0 0.0122173826448993 2 15 "GO:0005251" "delayed rectifier potassium channel activity" 0.128070175438597
0 0.00849996359648203 5 15 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.108888888888889
0 0.000501971890240125 6 66 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.0133333333333333
0 0.14670445403239 2 52 "GO:0005267;GO:0005249" "potassium channel activity" 0.470149253731343
0 0.00099514795104124 2 10 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 0.0210526315789474
0 0.0682387266381855 2 28 "GO:0005319" "lipid transporter activity" 0.296478873239437
0 0.0373341035208615 3 10 "GO:0005484" "SNAP receptor activity" 0.230392156862745
0 0.495394875438641 3 147 "GO:0005506" "iron ion binding" 0.785539215686274
0 0.00109756504697255 2 9 "GO:0005507" "copper ion binding" 0.025
0 0.00311117462581461 2 268 "GO:0005509" "calcium ion binding" 0.0615384615384615
0 0.413094799517305 2 117 "GO:0005516" "calmodulin binding" 0.758757062146893
0 0.0875359763434366 5 159 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl ribonucleotide binding" 0.348765432098765
0 0.597665084279974 2 53 "GO:0005543" "phospholipid binding" 0.898627002288329
0 0.214592872080971 2 10 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.555686274509804
0 0.0531932073497245 3 9 "GO:0005548" "phospholipid transporter activity" 0.274380165289256
0 0.449915335242479 2 18 "GO:0008022" "protein C-terminus binding" 0.774142480211082
0 0.84104343737195 2 57 "GO:0008047" "enzyme activator activity" 1
0 0.0343065140605852 3 31 "GO:0008081" "phosphoric diester hydrolase activity" 0.225263157894737
0 0.41548379139395 3 228 "GO:0008092" "cytoskeletal protein binding" 0.758988764044944
0 0.0867193811943823 3 21 "GO:0008093" "cytoskeletal anchor activity" 0.3475
0 0.531074901416601 8 28 "GO:0008094" "DNA-dependent ATPase activity" 0.830843373493976
0 0.0591330380231535 4 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.2872
0 0.138164563994003 2 73 "GO:0008134" "transcription factor binding" 0.461855670103093
0 0.288504730243121 2 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 0.651546391752577
0 0.336166735656854 5 11 "GO:0008139" "nuclear localization sequence binding" 0.667682926829268
0 0.686165276524528 2 34 "GO:0008144" "drug binding" 0.950951374207188
0 0.761248582800735 2 338 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.153255679627544 2 12 "GO:0008169" "C-methyltransferase activity" 0.477669902912621
0 0.571805956182549 5 50 "GO:0008171" "O-methyltransferase activity" 0.893317422434368
0 0.926494455746263 3 104 "GO:0008173" "RNA methyltransferase activity" 1
0 0.860741805804996 2 46 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.018773857526763 4 95 "GO:0008194" "UDP-glycosyltransferase activity" 0.155714285714286
0 0.146243670125337 2 33 "GO:0008198" "ferrous iron binding" 0.471
0 0.394775123510902 2 13 "GO:0008199" "ferric iron binding" 0.733428571428571
0 0.174635389568323 2 8 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.484051724137931
0 0.357031452153524 2 262 "GO:0008233" "peptidase activity" 0.692559523809524
0 0.297184063795827 2 75 "GO:0008234" "cysteine-type peptidase activity" 0.656228956228956
0 0.0464357946655066 2 23 "GO:0008235" "metalloexopeptidase activity" 0.257017543859649
0 0.0535394391514536 2 54 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.273770491803279
0 0.109603378300113 2 71 "GO:0008237" "metallopeptidase activity" 0.407558139534884
0 0.033329624615929 2 45 "GO:0008238" "exopeptidase activity" 0.224731182795699
0 0.0628415511174516 5 6 "GO:0008239" "dipeptidyl-peptidase activity" 0.289393939393939
0 0.51658109280355 2 285 "GO:0008270" "zinc ion binding" 0.813138686131387
0 0.0212843003965777 5 6 "GO:0008271" "secondary active sulfate transmembrane transporter activity" 0.163513513513514
0 0.345136680841524 3 126 "GO:0008276;GO:0008170" "N-methyltransferase activity" 0.686322188449848
0 0.214282105360901 2 95 "GO:0008289" "lipid binding" 0.557874015748031
0 0.110850466446055 2 10 "GO:0008307" "structural constituent of muscle" 0.407514450867052
0 0.0336430649054076 5 14 "GO:0008331" "high voltage-gated calcium channel activity" 0.222340425531915
0 0.00290941511562135 2 10 "GO:0008332" "low voltage-gated calcium channel activity" 0.0625
0 0.157570259792712 2 19 "GO:0008374" "O-acyltransferase activity" 0.488942307692308
0 0.277383767478514 2 21 "GO:0008375" "acetylglucosaminyltransferase activity" 0.631944444444444
0 0.0392521302077232 2 9 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.242718446601942
0 0.495484829221581 5 21 "GO:0008378" "galactosyltransferase activity" 0.784107579462103
0 0.134985479693855 2 12 "GO:0008409" "5'-3' exonuclease activity" 0.452604166666667
0 0.005242591685463 2 20 "GO:0008422" "beta-glucosidase activity" 0.0914285714285714
0 0.585472878227793 5 13 "GO:0008469;GO:0016274;GO:0016273;GO:0035242" "histone-arginine N-methyltransferase activity" 0.882488479262673
0 0.0684269816203413 2 17 "GO:0008474;GO:0098599" "palmitoyl-(protein) hydrolase activity" 0.294405594405594
0 0.000621285434330358 2 26 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.0125
0 0.00193798471203538 2 166 "GO:0008509" "anion transmembrane transporter activity" 0.0409090909090909
0 0.142040641127547 3 58 "GO:0008514" "organic anion transmembrane transporter activity" 0.464646464646465
0 0.124992613255647 3 8 "GO:0008519" "ammonium transmembrane transporter activity" 0.436813186813187
0 0.491328968078514 -1 15 "GO:0008565" "obsolete protein transporter activity" 0.77985257985258
0 0.873281386115459 2 24 "GO:0008569;GO:0045505;GO:0045503;GO:0051959" "ATP-dependent microtubule motor activity, minus-end-directed" 1
0 0.215132698269427 4 13 "GO:0008574" "ATP-dependent microtubule motor activity, plus-end-directed" 0.5546875
0 0.483822798331549 2 14 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.770935960591133
0 0.580731474271313 4 43 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.898815165876777
0 0.836499684121262 2 236 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 0.000446304589302747 3 43 "GO:0009055" "electron transfer activity" 0.00714285714285714
0 0.164756975962712 4 40 "GO:0009931;GO:0010857" "calcium-dependent protein serine/threonine kinase activity" 0.475892857142857
0 0.117856181834535 2 22 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 0.424157303370786
0 0.530453333549353 4 86 "GO:0009982;GO:0016866" "intramolecular transferase activity" 0.832125603864734
0 0.0177175595046998 4 12 "GO:0010181" "FMN binding" 0.157575757575758
0 0.0132974682972196 3 17 "GO:0015035" "protein disulfide oxidoreductase activity" 0.13728813559322
0 0.126563862444165 2 35 "GO:0015036" "disulfide oxidoreductase activity" 0.432432432432432
0 0.035538817333201 2 12 "GO:0015038;GO:0015037" "peptide disulfide oxidoreductase activity" 0.228865979381443
0 0.043523417738259 3 47 "GO:0015078" "proton transmembrane transporter activity" 0.257407407407407
0 0.0659977043659528 3 64 "GO:0015079" "potassium ion transmembrane transporter activity" 0.287857142857143
0 0.146893401687381 4 54 "GO:0015081" "sodium ion transmembrane transporter activity" 0.467821782178218
0 0.000406452906168684 2 35 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.00769230769230769
0 0.00397351318280706 2 9 "GO:0015116" "sulfate transmembrane transporter activity" 0.0724137931034483
0 0.0311636327444187 2 14 "GO:0015144" "carbohydrate transmembrane transporter activity" 0.207865168539326
0 0.131888465903384 2 21 "GO:0015165;GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.448936170212766
0 0.263924568913934 2 16 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.616312056737589
0 0.0731606466271304 2 14 "GO:0015271" "outward rectifier potassium channel activity" 0.311643835616438
0 0.000805143065391797 4 111 "GO:0015291" "secondary active transmembrane transporter activity" 0.0176470588235294
0 0.00946387641116774 2 44 "GO:0015293" "symporter activity" 0.108333333333333
0 0.0598165102264995 3 18 "GO:0015294" "solute:cation symporter activity" 0.288095238095238
0 0.0507738141017917 2 13 "GO:0015295" "solute:proton symporter activity" 0.275862068965517
0 0.0228375368881637 2 63 "GO:0015297" "antiporter activity" 0.168421052631579
0 0.0110478183172577 3 7 "GO:0015301;GO:0140323" "solute:anion antiporter activity" 0.127450980392157
0 7.96389056186053e-05 2 381 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0
0 0.0636852615090684 3 6 "GO:0015562;GO:0008559;GO:0042910" "efflux transmembrane transporter activity" 0.287407407407407
0 0.350748961117006 3 22 "GO:0015605" "organophosphate ester transmembrane transporter activity" 0.689156626506024
0 0.28058272511162 2 91 "GO:0015631;GO:0008017" "tubulin binding" 0.637024221453287
0 0.0211627917444591 2 28 "GO:0015926" "glucosidase activity" 0.164383561643836
0 0.245703521586847 5 48 "GO:0015932;GO:1901505" "carbohydrate derivative transmembrane transporter activity" 0.592250922509225
0 0.358565321192018 2 20 "GO:0016018" "cyclosporin A binding" 0.693175074183976
0 0.044508408663344 5 7 "GO:0016156;GO:0000104" "succinate dehydrogenase activity" 0.254054054054054
0 1.66878534385812e-06 4 34 "GO:0016168" "chlorophyll binding" 0
0 0.448197590468 5 18 "GO:0016206;GO:0102084;GO:0102938" "L-dopa O-methyltransferase activity" 0.775331564986737
0 0.0051727987303199 1 29 "GO:0016209" "antioxidant activity" 0.0941176470588235
0 0.050853155421422 2 19 "GO:0016247;GO:0099106" "channel regulator activity" 0.273504273504274
0 0.155186305779319 2 74 "GO:0016279;GO:0016278" "protein-lysine N-methyltransferase activity" 0.481642512077295
0 0.0244640940605645 2 6 "GO:0016289" "CoA hydrolase activity" 0.174358974358974
0 0.00445213074717802 4 35 "GO:0016298" "lipase activity" 0.0833333333333333
0 0.0809026286078957 4 409 "GO:0016301;GO:0016773" "kinase activity" 0.327272727272727
0 0.698460042717451 3 29 "GO:0016308;GO:0016307" "1-phosphatidylinositol-4-phosphate 5-kinase activity" 0.955717255717256
0 0.0371426452346005 2 7 "GO:0016405;GO:0016878" "acid-thiol ligase activity" 0.231683168316832
0 0.148172342736632 2 28 "GO:0016407;GO:0008080;GO:0016410" "acetyltransferase activity" 0.469458128078818
0 0.183525389117386 3 13 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.50168776371308
0 0.795245933076952 4 25 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.982089552238806
0 0.0609551619245172 2 14 "GO:0016434" "rRNA (cytosine) methyltransferase activity" 0.290625
0 0.248913543198768 2 10 "GO:0016436" "rRNA (uridine) methyltransferase activity" 0.600732600732601
0 0.29082894169427 5 8 "GO:0016597" "amino acid binding" 0.653767123287671
0 0.0539744388213377 2 84 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.273170731707317
0 0.00034873406057504 2 47 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.00909090909090909
0 0.00502189376544939 2 25 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.090625
0 0.162918401071394 2 9 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.471748878923767
0 0.033269716857642 2 12 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.227173913043478
0 0.0151637398164536 3 37 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.141269841269841
0 0.172232304691111 3 47 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.486842105263158
0 0.303992540962203 2 14 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.621003134796238
0 0.0831196513894603 2 6 "GO:0016688" "L-ascorbate peroxidase activity" 0.341935483870968
0 0.0839943108462862 3 23 "GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.343312101910828
0 0.448414417093388 2 16 "GO:0016702" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" 0.773280423280423
0 0.0657977024994777 2 165 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.288489208633094
0 0.14997087818125 2 112 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.471078431372549
0 0.119602844031723 2 25 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.426666666666667
0 0.0873348515671337 4 6 "GO:0016743" "carboxyl- or carbamoyltransferase activity" 0.349068322981366
0 0.435836714138808 4 121 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.785082872928177
0 0.00703517986150621 3 222 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.0975609756097561
0 0.0297320735562991 2 139 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.198850574712644
0 0.00575472709464846 2 57 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.0888888888888889
0 0.00114100676570688 2 50 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.0238095238095238
0 0.0419840307458421 3 504 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.253271028037383
0 0.281876459445967 2 18 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.635862068965517
0 0.0690370212886107 2 88 "GO:0016779" "nucleotidyltransferase activity" 0.295138888888889
0 0.263111920998404 2 9 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.619642857142857
0 0.292225549126115 3 12 "GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.652040816326531
0 0.0115799528691155 2 415 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.125925925925926
0 0.0162635793685444 3 26 "GO:0016790" "thiolester hydrolase activity" 0.150769230769231
0 0.0157039353566867 5 185 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.15
0 0.499593012829525 2 42 "GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.791219512195122
0 0.0116732333820385 2 17 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.123636363636364
0 0.197801878542782 2 78 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.525609756097561
0 0.0837646903882119 2 51 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.344230769230769
0 0.619575232706056 3 20 "GO:0016814;GO:0019239" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.882429501084599
0 0.0137932585448699 2 134 "GO:0016829" "lyase activity" 0.137704918032787
0 0.0370842843779218 3 35 "GO:0016830" "carbon-carbon lyase activity" 0.233
0 0.291783452104968 4 16 "GO:0016831" "carboxy-lyase activity" 0.653924914675768
0 0.192609186185941 4 48 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.51469387755102
0 0.010701000433834 3 13 "GO:0016846" "carbon-sulfur lyase activity" 0.126530612244898
0 0.394491000183078 2 241 "GO:0016853" "isomerase activity" 0.734383954154728
0 0.00301460958765364 2 13 "GO:0016857;GO:0016854" "racemase and epimerase activity" 0.064
0 0.150963750390278 2 43 "GO:0016860" "intramolecular oxidoreductase activity" 0.471707317073171
0 0.29967783125203 2 9 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.616981132075472
0 0.263629667930561 4 9 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.618505338078292
0 0.140478038623575 4 7 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 0.460406091370558
0 0.173755879592394 2 122 "GO:0016874" "ligase activity" 0.483549783549784
0 0.134797605660595 3 13 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.452879581151832
0 0.550616585705079 3 44 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.85947242206235
0 0.530126342167991 4 18 "GO:0016881" "acid-amino acid ligase activity" 0.83317191283293
0 0.797251948004637 2 280 "GO:0016887" "ATPase activity" 0.980669144981413
0 0.187998241986866 3 13 "GO:0016888" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.504918032786885
0 0.483517525623052 3 11 "GO:0016891" "endoribonuclease activity, producing 5'-phosphomonoesters" 0.772345679012346
0 0.346832867853537 3 23 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.686363636363636
0 0.269403363799425 3 32 "GO:0016896;GO:0004532;GO:0000175" "exoribonuclease activity, producing 5'-phosphomonoesters" 0.623239436619718
0 0.126415923554689 2 22 "GO:0016903;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.434782608695652
0 0.0862346452790837 3 17 "GO:0016922;GO:0035258;GO:0035257;GO:0051427" "nuclear hormone receptor binding" 0.347798742138365
0 0.0765095860104474 2 8 "GO:0017022" "myosin binding" 0.318120805369128
0 0.609941286493441 5 17 "GO:0017069" "snRNA binding" 0.870869565217391
0 0.179395624793113 6 8 "GO:0017108;GO:0048256" "5'-flap endonuclease activity" 0.49063829787234
0 0.730908305301065 6 425 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.973092369477912
0 0.0261933859971402 2 33 "GO:0018024" "histone-lysine N-methyltransferase activity" 0.187341772151899
